ele0001254,24
ele0007290,24
ele0016982,24
ele0006799,24
ele0027613,24
ele0014522,24
ele0028277,24
ele0019218,24
ele0026914,24
ele0026967,24
ele0001811,24
ele0020800,24
ele0024008,24
ele0020735,24
ele0005442,24
ele0014307,24
ele0003037,24
ele0008840,23
ele0015203,23
ele0013953,23
ele0002484,23
ele0023177,23
ele0002150,23
ele0011186,23
ele0009501,23
ele0022009,23
ele0010890,23
ele0008791,23
ele0020802,23
ele0027849,23
ele0004761,23
ele0006920,23
ele0007026,23
ele0016831,23
ele0000168,23
ele0016859,23
ele0027922,23
ele0019550,23
ele0005225,23
ele0022431,23
ele0002253,23
ele0027832,23
ele0007915,23
ele0002296,23
ele0006612,23
ele0006031,23
ele0015125,23
ele0004873,23
ele0017854,23
ele0001426,23
ele0011065,23
ele0007592,23
ele0011892,23
ele0014073,23
ele0023727,23
ele0025883,23
ele0028075,23
ele0000261,23
ele0022402,23
ele0019406,23
ele0010136,23
ele0023854,23
ele0022168,23
ele0021961,23
ele0013056,23
ele0008077,23
ele0005271,23
ele0023888,23
ele0006220,22
ele0019509,22
ele0022864,22
ele0016199,22
ele0014369,22
ele0024334,22
ele0023719,22
ele0024245,22
ele0027228,22
ele0005356,22
ele0006710,22
ele0025990,22
ele0008440,22
ele0008446,22
ele0023683,22
ele0003485,22
ele0024901,22
ele0016610,22
ele0011292,22
ele0006701,22
ele0005799,22
ele0021420,22
ele0010330,22
ele0009739,22
ele0010678,22
ele0004606,22
ele0004611,22
ele0024497,22
ele0009226,22
ele0000666,22
ele0013921,22
ele0023257,22
ele0005163,22
ele0025323,22
ele0005895,22
ele0024677,22
ele0001599,22
ele0009089,22
ele0006775,22
ele0013865,22
ele0021227,22
ele0023818,22
ele0004571,22
ele0004055,22
ele0010417,22
ele0002073,22
ele0000824,22
ele0012023,22
ele0015388,22
ele0003255,21
ele0029721,21
ele0026540,21
ele0010538,21
ele0000800,21
ele0003829,21
ele0027383,21
ele0020028,21
ele0010246,21
ele0020150,21
ele0024923,21
ele0024828,21
ele0018255,21
ele0029457,21
ele0025564,21
ele0025759,21
ele0026780,21
ele0009016,21
ele0014440,21
ele0015436,21
ele0000601,21
ele0004601,21
ele0024852,21
ele0020910,21
ele0023803,21
ele0017189,21
ele0014697,21
ele0024983,21
ele0010659,21
ele0002732,21
ele0003174,21
ele0015408,21
ele0017104,21
ele0000615,21
ele0010633,21
ele0007403,21
ele0001979,21
ele0011985,21
ele0025257,21
ele0022053,21
ele0029238,21
ele0007413,21
ele0014881,21
ele0008912,21
ele0013812,21
ele0022962,20
ele0012689,20
ele0019849,20
ele0023326,20
ele0001088,20
ele0029261,20
ele0004436,20
ele0007338,20
ele0006206,20
ele0004831,20
ele0012856,20
ele0020808,20
ele0023029,20
ele0000916,20
ele0017903,20
ele0028195,20
ele0000884,20
ele0008768,20
ele0015800,20
ele0017673,20
ele0017444,20
ele0019909,20
ele0023117,20
ele0016282,20
ele0020052,20
ele0024510,20
ele0015066,20
ele0025529,20
ele0006562,20
ele0020867,20
ele0017966,20
ele0010715,20
ele0012431,20
ele0012334,20
ele0024833,20
ele0010718,20
ele0017777,20
ele0028435,20
ele0001103,20
ele0000575,20
ele0014901,20
ele0006259,20
ele0001589,20
ele0000115,20
ele0029428,20
ele0004044,20
ele0011384,20
ele0009401,20
ele0026560,20
ele0013092,20
ele0015640,20
ele0007023,20
ele0024608,20
ele0016589,20
ele0013424,20
ele0007829,20
ele0018381,20
ele0005357,20
ele0000416,20
ele0022413,20
ele0006707,20
ele0019459,20
ele0025970,20
ele0006918,20
ele0009232,20
ele0014731,20
ele0005370,20
ele0000312,20
ele0005457,20
ele0005185,20
ele0013394,20
ele0011240,20
ele0002810,20
ele0001710,20
ele0015677,20
ele0025208,20
ele0000145,20
ele0002686,20
ele0008298,19
ele0013900,19
ele0023540,19
ele0007644,19
ele0027258,19
ele0002153,19
ele0018317,19
ele0001497,19
ele0026241,19
ele0006696,19
ele0028739,19
ele0002005,19
ele0001104,19
ele0011095,19
ele0028139,19
ele0028013,19
ele0027510,19
ele0016483,19
ele0013246,19
ele0011007,19
ele0000686,19
ele0018659,19
ele0009914,19
ele0021541,19
ele0027297,19
ele0016667,19
ele0006187,19
ele0013225,19
ele0009907,19
ele0019587,19
ele0007186,19
ele0012593,19
ele0025353,19
ele0012199,19
ele0023431,19
ele0023609,19
ele0020504,19
ele0016348,19
ele0016861,19
ele0005033,19
ele0027620,19
ele0013720,19
ele0017556,19
ele0001858,19
ele0018420,19
ele0017817,19
ele0001424,19
ele0005109,19
ele0008062,19
ele0007512,19
ele0027425,19
ele0015974,19
ele0008218,19
ele0013309,19
ele0011621,19
ele0003009,19
ele0020370,19
ele0029795,19
ele0017348,19
ele0005742,19
ele0006353,19
ele0028055,19
ele0013683,19
ele0006995,19
ele0021049,19
ele0014569,19
ele0006815,19
ele0026925,19
ele0021653,19
ele0014271,19
ele0009961,19
ele0010069,19
ele0027647,19
ele0014339,19
ele0013255,19
ele0002565,19
ele0014799,19
ele0024403,19
ele0008705,19
ele0024277,19
ele0004325,19
ele0026146,19
ele0027255,19
ele0003179,19
ele0007949,19
ele0010781,19
ele0029940,18
ele0001896,18
ele0001673,18
ele0005574,18
ele0021083,18
ele0004698,18
ele0026648,18
ele0027028,18
ele0026280,18
ele0029419,18
ele0015060,18
ele0013778,18
ele0013295,18
ele0023017,18
ele0008097,18
ele0023215,18
ele0008970,18
ele0011733,18
ele0001535,18
ele0010355,18
ele0026730,18
ele0021249,18
ele0025726,18
ele0022408,18
ele0013777,18
ele0013103,18
ele0002059,18
ele0006955,18
ele0019917,18
ele0003316,18
ele0019970,18
ele0025825,18
ele0003601,18
ele0010431,18
ele0021184,18
ele0017158,18
ele0013165,18
ele0016308,18
ele0014574,18
ele0005993,18
ele0012718,18
ele0011068,18
ele0024978,18
ele0017619,18
ele0017186,18
ele0018270,18
ele0024940,18
ele0013081,18
ele0014317,18
ele0024480,18
ele0026115,18
ele0009905,18
ele0001559,18
ele0009955,18
ele0001668,18
ele0015318,18
ele0024029,18
ele0013409,18
ele0019574,18
ele0019422,18
ele0016665,18
ele0028477,18
ele0025218,18
ele0001974,18
ele0026817,18
ele0012792,18
ele0024738,18
ele0023287,18
ele0000646,18
ele0020115,18
ele0029836,18
ele0021806,18
ele0004847,18
ele0012928,18
ele0024521,18
ele0021371,18
ele0018490,18
ele0015456,18
ele0011808,18
ele0029986,18
ele0003653,18
ele0029274,18
ele0019546,18
ele0001316,18
ele0020568,18
ele0021546,18
ele0013475,18
ele0004848,18
ele0019859,18
ele0024832,18
ele0016552,18
ele0011758,18
ele0016692,18
ele0020875,18
ele0020876,18
ele0005826,18
ele0015740,18
ele0001440,18
ele0002589,18
ele0012756,18
ele0009734,18
ele0009150,17
ele0019159,17
ele0006835,17
ele0021104,17
ele0022177,17
ele0018939,17
ele0009972,17
ele0027829,17
ele0024678,17
ele0023468,17
ele0025051,17
ele0003482,17
ele0027639,17
ele0002290,17
ele0025085,17
ele0027034,17
ele0017815,17
ele0011219,17
ele0021641,17
ele0010143,17
ele0007943,17
ele0027632,17
ele0029930,17
ele0024367,17
ele0027795,17
ele0013310,17
ele0001626,17
ele0002285,17
ele0004819,17
ele0008524,17
ele0027823,17
ele0003937,17
ele0000577,17
ele0024087,17
ele0014930,17
ele0028703,17
ele0025562,17
ele0020434,17
ele0028905,17
ele0024177,17
ele0021689,17
ele0020816,17
ele0003955,17
ele0001611,17
ele0012467,17
ele0021950,17
ele0002362,17
ele0014958,17
ele0022861,17
ele0006232,17
ele0001716,17
ele0028603,17
ele0024625,17
ele0019905,17
ele0022227,17
ele0028363,17
ele0010635,17
ele0029737,17
ele0000090,17
ele0010536,17
ele0026111,17
ele0016683,17
ele0023180,17
ele0017239,17
ele0002158,17
ele0002862,17
ele0004027,17
ele0023199,17
ele0007385,17
ele0006201,17
ele0007261,17
ele0003443,17
ele0022394,17
ele0004708,17
ele0005929,17
ele0026173,17
ele0009080,17
ele0008607,17
ele0009312,17
ele0015362,17
ele0009156,17
ele0002738,17
ele0005975,17
ele0014669,17
ele0009956,17
ele0004369,17
ele0001641,17
ele0009358,17
ele0021372,17
ele0020807,17
ele0020174,17
ele0026410,17
ele0002498,17
ele0000402,17
ele0016461,17
ele0014357,17
ele0015799,17
ele0019786,17
ele0027634,17
ele0000104,17
ele0009829,17
ele0019263,17
ele0001565,17
ele0011493,17
ele0009094,17
ele0015687,17
ele0024168,17
ele0015331,17
ele0024145,17
ele0026980,16
ele0022244,16
ele0027636,16
ele0022627,16
ele0022280,16
ele0027270,16
ele0005308,16
ele0001746,16
ele0004420,16
ele0021816,16
ele0022259,16
ele0024390,16
ele0020991,16
ele0026514,16
ele0028568,16
ele0016171,16
ele0003453,16
ele0021787,16
ele0026966,16
ele0019800,16
ele0002953,16
ele0017735,16
ele0000949,16
ele0018356,16
ele0016056,16
ele0007457,16
ele0021899,16
ele0024273,16
ele0002836,16
ele0029331,16
ele0002276,16
ele0022470,16
ele0001775,16
ele0025390,16
ele0027993,16
ele0015010,16
ele0012522,16
ele0010210,16
ele0029581,16
ele0012477,16
ele0005395,16
ele0028562,16
ele0027597,16
ele0013942,16
ele0018171,16
ele0015299,16
ele0028472,16
ele0003703,16
ele0019563,16
ele0017268,16
ele0029006,16
ele0005897,16
ele0020532,16
ele0014650,16
ele0018486,16
ele0025000,16
ele0016687,16
ele0010605,16
ele0003224,16
ele0024571,16
ele0008319,16
ele0021562,16
ele0019603,16
ele0008621,16
ele0018018,16
ele0016380,16
ele0002704,16
ele0002705,16
ele0019067,16
ele0011024,16
ele0018895,16
ele0027337,16
ele0004072,16
ele0027124,16
ele0023947,16
ele0008453,16
ele0007681,16
ele0022067,16
ele0026002,16
ele0001414,16
ele0012863,16
ele0006661,16
ele0028446,16
ele0028606,16
ele0023572,16
ele0019485,16
ele0008500,16
ele0003661,16
ele0023879,16
ele0023867,16
ele0004087,16
ele0012882,16
ele0020110,16
ele0020074,16
ele0009771,16
ele0014808,16
ele0010722,16
ele0025560,16
ele0001937,16
ele0003150,16
ele0022753,16
ele0024182,16
ele0025233,16
ele0004794,16
ele0012157,16
ele0017508,16
ele0014948,16
ele0016827,16
ele0001197,16
ele0025149,16
ele0018460,16
ele0028043,16
ele0007538,16
ele0000765,16
ele0011165,16
ele0021619,16
ele0019948,16
ele0018863,16
ele0007925,16
ele0005498,16
ele0003010,16
ele0009033,16
ele0000775,16
ele0022698,16
ele0016757,16
ele0013371,16
ele0024300,16
ele0023166,16
ele0020239,16
ele0016224,16
ele0029895,16
ele0027552,16
ele0007898,16
ele0024605,16
ele0019298,16
ele0015901,16
ele0006373,16
ele0020793,16
ele0018294,16
ele0017150,16
ele0024846,16
ele0003786,15
ele0007235,15
ele0017856,15
ele0026369,15
ele0006865,15
ele0018266,15
ele0014433,15
ele0027325,15
ele0018359,15
ele0004156,15
ele0002084,15
ele0022294,15
ele0006905,15
ele0003697,15
ele0015200,15
ele0026235,15
ele0003809,15
ele0024321,15
ele0009755,15
ele0023392,15
ele0001433,15
ele0007111,15
ele0018303,15
ele0020078,15
ele0001097,15
ele0020252,15
ele0025280,15
ele0007162,15
ele0018419,15
ele0026257,15
ele0018043,15
ele0013320,15
ele0003737,15
ele0015862,15
ele0003997,15
ele0018185,15
ele0009710,15
ele0009605,15
ele0026321,15
ele0009414,15
ele0013516,15
ele0020173,15
ele0003620,15
ele0001288,15
ele0009579,15
ele0020870,15
ele0025105,15
ele0001870,15
ele0009847,15
ele0020193,15
ele0009519,15
ele0015694,15
ele0008916,15
ele0020016,15
ele0029300,15
ele0009676,15
ele0009669,15
ele0022605,15
ele0029297,15
ele0009421,15
ele0028474,15
ele0026539,15
ele0022527,15
ele0010129,15
ele0002040,15
ele0024943,15
ele0013466,15
ele0023454,15
ele0000221,15
ele0017076,15
ele0000486,15
ele0007941,15
ele0025839,15
ele0007502,15
ele0024873,15
ele0005187,15
ele0025600,15
ele0021137,15
ele0021939,15
ele0002664,15
ele0006041,15
ele0028730,15
ele0017613,15
ele0010958,15
ele0006019,15
ele0028866,15
ele0021706,15
ele0012303,15
ele0010370,15
ele0011483,15
ele0010365,15
ele0011827,15
ele0002849,15
ele0027669,15
ele0004540,15
ele0002284,15
ele0014101,15
ele0017712,15
ele0004912,15
ele0017272,15
ele0016219,15
ele0027017,15
ele0010859,15
ele0004560,15
ele0021761,15
ele0014381,15
ele0000405,15
ele0029130,15
ele0005137,15
ele0027908,15
ele0021529,15
ele0022134,15
ele0016453,15
ele0019402,15
ele0016463,15
ele0007642,15
ele0025550,15
ele0002724,15
ele0008262,15
ele0005798,15
ele0017195,15
ele0021329,15
ele0021364,15
ele0024575,15
ele0000588,15
ele0021331,15
ele0021362,15
ele0016715,15
ele0011727,15
ele0023528,15
ele0023920,15
ele0010628,15
ele0005966,15
ele0004986,15
ele0003301,15
ele0014905,15
ele0019115,15
ele0029094,15
ele0023568,15
ele0025493,15
ele0016378,15
ele0007882,15
ele0023938,15
ele0018905,15
ele0014595,15
ele0003253,15
ele0011663,15
ele0008602,15
ele0021627,15
ele0000091,15
ele0011945,15
ele0014725,15
ele0002258,15
ele0017816,15
ele0016180,15
ele0014467,15
ele0011323,15
ele0013681,15
ele0012480,15
ele0025947,15
ele0014436,15
ele0023426,15
ele0020925,15
ele0005360,15
ele0011359,15
ele0011823,15
ele0014710,15
ele0011465,15
ele0020970,15
ele0015079,15
ele0012492,15
ele0010301,15
ele0002876,15
ele0003457,15
ele0006818,14
ele0013359,14
ele0011110,14
ele0011364,14
ele0013873,14
ele0020883,14
ele0027897,14
ele0022115,14
ele0011103,14
ele0022307,14
ele0007897,14
ele0006695,14
ele0017862,14
ele0016758,14
ele0007196,14
ele0016674,14
ele0005090,14
ele0016351,14
ele0024345,14
ele0018678,14
ele0008234,14
ele0012760,14
ele0001854,14
ele0015886,14
ele0010565,14
ele0014282,14
ele0021213,14
ele0014698,14
ele0019645,14
ele0012449,14
ele0028756,14
ele0011630,14
ele0003470,14
ele0025167,14
ele0005107,14
ele0009654,14
ele0011449,14
ele0001747,14
ele0018178,14
ele0000273,14
ele0001101,14
ele0025168,14
ele0018019,14
ele0019122,14
ele0029498,14
ele0018545,14
ele0021916,14
ele0027040,14
ele0006228,14
ele0006733,14
ele0012823,14
ele0029170,14
ele0008491,14
ele0027779,14
ele0002553,14
ele0028605,14
ele0008390,14
ele0013433,14
ele0011415,14
ele0018664,14
ele0001059,14
ele0001382,14
ele0013369,14
ele0021335,14
ele0026904,14
ele0025910,14
ele0023893,14
ele0027791,14
ele0026824,14
ele0025911,14
ele0011949,14
ele0017825,14
ele0013675,14
ele0001394,14
ele0015785,14
ele0019060,14
ele0005616,14
ele0011705,14
ele0028161,14
ele0015827,14
ele0013264,14
ele0026692,14
ele0010627,14
ele0018411,14
ele0028767,14
ele0016937,14
ele0005784,14
ele0004751,14
ele0005554,14
ele0027891,14
ele0007755,14
ele0027868,14
ele0026919,14
ele0013467,14
ele0002501,14
ele0022548,14
ele0009102,14
ele0011691,14
ele0004458,14
ele0005012,14
ele0011051,14
ele0002398,14
ele0005990,14
ele0016875,14
ele0023015,14
ele0003557,14
ele0004955,14
ele0003839,14
ele0015193,14
ele0000875,14
ele0026550,14
ele0014537,14
ele0022178,14
ele0017016,14
ele0007497,14
ele0011545,14
ele0027854,14
ele0004391,14
ele0000073,14
ele0009000,14
ele0023172,14
ele0013314,14
ele0001666,14
ele0021737,14
ele0028525,14
ele0018803,14
ele0008870,14
ele0009454,14
ele0017315,14
ele0027851,14
ele0021507,14
ele0002939,14
ele0002261,14
ele0010303,14
ele0023438,14
ele0027846,14
ele0006329,14
ele0008946,14
ele0011838,14
ele0009391,14
ele0001697,14
ele0026258,14
ele0007420,14
ele0023833,14
ele0011291,14
ele0015531,14
ele0007747,14
ele0010296,14
ele0002110,14
ele0029860,14
ele0017742,14
ele0010045,14
ele0022041,14
ele0011858,14
ele0004570,14
ele0027826,14
ele0000895,14
ele0012273,14
ele0010004,14
ele0019252,14
ele0016344,14
ele0020399,14
ele0014352,14
ele0003926,14
ele0020275,14
ele0026757,14
ele0010926,14
ele0004069,14
ele0015951,14
ele0016328,14
ele0012688,14
ele0009271,14
ele0002385,14
ele0004048,14
ele0004113,14
ele0028050,14
ele0013558,14
ele0005139,14
ele0003604,14
ele0017357,14
ele0027998,14
ele0009037,14
ele0012875,14
ele0024691,14
ele0026562,14
ele0013330,14
ele0025987,14
ele0007039,14
ele0005761,14
ele0007728,14
ele0011466,14
ele0011557,14
ele0021140,14
ele0007108,14
ele0009009,14
ele0020871,14
ele0010838,14
ele0013844,14
ele0021822,14
ele0024865,14
ele0006428,14
ele0019489,14
ele0022684,14
ele0027167,14
ele0013577,14
ele0019702,14
ele0027573,14
ele0014195,13
ele0018181,13
ele0003099,13
ele0022932,13
ele0005670,13
ele0027864,13
ele0004975,13
ele0004962,13
ele0002675,13
ele0011000,13
ele0007080,13
ele0014624,13
ele0018489,13
ele0005617,13
ele0003095,13
ele0005673,13
ele0023841,13
ele0019416,13
ele0018670,13
ele0016720,13
ele0001803,13
ele0024255,13
ele0017039,13
ele0017043,13
ele0024292,13
ele0000117,13
ele0006929,13
ele0007969,13
ele0027397,13
ele0011514,13
ele0001654,13
ele0025736,13
ele0007027,13
ele0017065,13
ele0027402,13
ele0006912,13
ele0013311,13
ele0024672,13
ele0011245,13
ele0011306,13
ele0025752,13
ele0008099,13
ele0016888,13
ele0029337,13
ele0007000,13
ele0000004,13
ele0014431,13
ele0005294,13
ele0009348,13
ele0008033,13
ele0007015,13
ele0002870,13
ele0028893,13
ele0005374,13
ele0021805,13
ele0029349,13
ele0014479,13
ele0027949,13
ele0025805,13
ele0024262,13
ele0011244,13
ele0006887,13
ele0005044,13
ele0000311,13
ele0000285,13
ele0003987,13
ele0028977,13
ele0011062,13
ele0029296,13
ele0008259,13
ele0002726,13
ele0015646,13
ele0018209,13
ele0020396,13
ele0014234,13
ele0018469,13
ele0026577,13
ele0028840,13
ele0003069,13
ele0013397,13
ele0006749,13
ele0028987,13
ele0019093,13
ele0021634,13
ele0026459,13
ele0005537,13
ele0023665,13
ele0019302,13
ele0009276,13
ele0018436,13
ele0005464,13
ele0013336,13
ele0002782,13
ele0001631,13
ele0023788,13
ele0029441,13
ele0003952,13
ele0008221,13
ele0020194,13
ele0011130,13
ele0025871,13
ele0019101,13
ele0020444,13
ele0014144,13
ele0000532,13
ele0022786,13
ele0016367,13
ele0002275,13
ele0024897,13
ele0018901,13
ele0028216,13
ele0007603,13
ele0006500,13
ele0004233,13
ele0008646,13
ele0005973,13
ele0018733,13
ele0009908,13
ele0014896,13
ele0015254,13
ele0002037,13
ele0017301,13
ele0007278,13
ele0024373,13
ele0010488,13
ele0028352,13
ele0024488,13
ele0025426,13
ele0009849,13
ele0002493,13
ele0002148,13
ele0023917,13
ele0006575,13
ele0003646,13
ele0015280,13
ele0025531,13
ele0000956,13
ele0001326,13
ele0002132,13
ele0016417,13
ele0009865,13
ele0016061,13
ele0015033,13
ele0019783,13
ele0014868,13
ele0002446,13
ele0009876,13
ele0009041,13
ele0025429,13
ele0006184,13
ele0019955,13
ele0007234,13
ele0025453,13
ele0020769,13
ele0010335,13
ele0019724,13
ele0027711,13
ele0027688,13
ele0006066,13
ele0008756,13
ele0008726,13
ele0029533,13
ele0010016,13
ele0014994,13
ele0001180,13
ele0023984,13
ele0019759,13
ele0003389,13
ele0013589,13
ele0029525,13
ele0019963,13
ele0018001,13
ele0015239,13
ele0010486,13
ele0015931,13
ele0022596,13
ele0006356,13
ele0004352,13
ele0006006,13
ele0017590,13
ele0003327,13
ele0015235,13
ele0010046,13
ele0023963,13
ele0027287,13
ele0015965,13
ele0000808,13
ele0027169,13
ele0002361,13
ele0017914,13
ele0018811,13
ele0003239,13
ele0001334,13
ele0004179,13
ele0020598,13
ele0029459,13
ele0014060,13
ele0020951,13
ele0016152,13
ele0014047,13
ele0025583,13
ele0000522,13
ele0009740,13
ele0010790,13
ele0015096,13
ele0028164,13
ele0006660,13
ele0025576,13
ele0003678,13
ele0027323,13
ele0003194,13
ele0026208,13
ele0025544,13
ele0020960,13
ele0029028,13
ele0000489,13
ele0023123,13
ele0012471,13
ele0001475,13
ele0004446,13
ele0005707,13
ele0012484,13
ele0029271,13
ele0006272,13
ele0002171,13
ele0015121,13
ele0018492,13
ele0024035,13
ele0004918,13
ele0021458,13
ele0029839,13
ele0002601,13
ele0002169,13
ele0007105,13
ele0002600,13
ele0023276,13
ele0018992,13
ele0026018,13
ele0003369,13
ele0029791,13
ele0026198,13
ele0003213,13
ele0022616,13
ele0014816,13
ele0012827,13
ele0010261,13
ele0001975,13
ele0010708,13
ele0020640,13
ele0005842,13
ele0009777,13
ele0012424,13
ele0017418,13
ele0028777,13
ele0006315,13
ele0023071,13
ele0019810,13
ele0002232,13
ele0025408,13
ele0008858,13
ele0002160,13
ele0012548,13
ele0015767,13
ele0002317,12
ele0008095,12
ele0007485,12
ele0015055,12
ele0008094,12
ele0003503,12
ele0028695,12
ele0008845,12
ele0002904,12
ele0018645,12
ele0003440,12
ele0025076,12
ele0027232,12
ele0002890,12
ele0001798,12
ele0018628,12
ele0024431,12
ele0019244,12
ele0026962,12
ele0008865,12
ele0018632,12
ele0014502,12
ele0003452,12
ele0013733,12
ele0024440,12
ele0019277,12
ele0022854,12
ele0002945,12
ele0008040,12
ele0015103,12
ele0014438,12
ele0029195,12
ele0019184,12
ele0014492,12
ele0029167,12
ele0008874,12
ele0002397,12
ele0015194,12
ele0007948,12
ele0019392,12
ele0003074,12
ele0027315,12
ele0003202,12
ele0015306,12
ele0014803,12
ele0003207,12
ele0019528,12
ele0013398,12
ele0007079,12
ele0008533,12
ele0014003,12
ele0014240,12
ele0015381,12
ele0001980,12
ele0008538,12
ele0028983,12
ele0008545,12
ele0018933,12
ele0015320,12
ele0019061,12
ele0009188,12
ele0024559,12
ele0014723,12
ele0026601,12
ele0007753,12
ele0024749,12
ele0019472,12
ele0026850,12
ele0013425,12
ele0027068,12
ele0009166,12
ele0014036,12
ele0014736,12
ele0008437,12
ele0020108,12
ele0014745,12
ele0009169,12
ele0022946,12
ele0013464,12
ele0008902,12
ele0008557,12
ele0014840,12
ele0024823,12
ele0002383,12
ele0020206,12
ele0028744,12
ele0014310,12
ele0022894,12
ele0022569,12
ele0023095,12
ele0028863,12
ele0002388,12
ele0020236,12
ele0022829,12
ele0015409,12
ele0007232,12
ele0013835,12
ele0027355,12
ele0024369,12
ele0018798,12
ele0028944,12
ele0024881,12
ele0002771,12
ele0008198,12
ele0008583,12
ele0026922,12
ele0009091,12
ele0022976,12
ele0009082,12
